participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
5,henry_taylor,0,2,,2,,0,1961-05-14,1961-09-10,0,1,0,0,1,0.0
5,salvadori,0,4,,0,,0,1961-07-02,1961-10-08,0,4,0,2,1,2.0
5,seidel,0,1,,2,,0,1961-06-18,1961-09-10,0,0,0,0,2,0.0
5,gendebien,0,2,,3,,0,1961-05-14,1961-10-08,0,1,0,1,0,3.0
5,burgess,0,3,,2,,0,1961-05-22,1961-08-06,0,0,0,0,0,0.0
6,beaufort,0,5,,0,,0,1961-05-22,1961-09-10,0,1,0,0,1,0.0
7,phil_hill,0,7,1961-06-18,0,1961-09-10,6,1961-05-14,1961-09-10,5,7,2,6,0,38.0
7,ginther,0,6,,0,,3,1961-05-14,1961-09-10,0,5,0,4,1,16.0
7,ireland,0,3,1961-10-08,1,1961-10-08,1,1961-05-14,1961-10-08,0,3,1,2,3,12.0
7,trips,0,5,1961-05-22,0,1961-07-15,4,1961-05-14,1961-09-10,1,5,2,5,2,33.0
8,mclaren,0,7,,0,,1,1961-05-14,1961-10-08,0,6,0,5,1,11.0
8,jack_brabham,0,2,,0,,0,1961-05-14,1961-10-08,1,2,0,2,6,4.0
8,hill,0,3,,0,,0,1961-05-14,1961-10-08,0,3,0,2,5,3.0
8,gurney,0,8,,0,,3,1961-05-14,1961-10-08,0,8,0,5,0,21.0
8,gregory,0,3,,3,,0,1961-05-14,1961-10-08,0,1,0,0,2,0.0
8,clark,0,6,,0,,2,1961-05-14,1961-10-08,0,5,0,3,2,11.0
8,brooks,0,6,,0,,1,1961-05-14,1961-10-08,0,4,0,2,2,6.0
8,surtees,0,4,,0,,0,1961-05-14,1961-10-08,0,3,0,2,4,4.0
8,bonnier,0,6,,0,,0,1961-05-14,1961-10-08,0,4,0,2,2,3.0
9,moss,0,4,1961-05-14,0,1961-08-06,2,1961-05-14,1961-10-08,1,4,2,3,5,21.0
