participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
3,dolhem,0,0,,2,,0,1974-07-07,1974-10-06,0,0,0,0,1,0.0
3,redman,0,2,,0,,0,1974-04-28,1974-05-26,0,1,0,0,1,0.0
3,koinigg,0,1,,1,,0,1974-08-18,1974-10-06,0,1,0,0,1,0.0
4,ashley,0,1,,2,,0,1974-08-04,1974-10-06,0,0,0,0,1,0.0
4,belso,0,1,,2,,0,1974-03-30,1974-07-20,0,1,0,0,1,0.0
4,robarts,0,2,,1,,0,1974-01-13,1974-06-09,0,0,0,0,1,0.0
4,stommelen,0,2,,0,,0,1974-08-18,1974-10-06,0,0,0,0,2,0.0
4,ganley,0,1,,2,,0,1974-01-13,1974-08-04,0,1,0,0,1,0.0
5,bell,0,1,,4,,0,1974-07-20,1974-09-22,0,0,0,0,0,0.0
5,laffite,0,1,,0,,0,1974-08-04,1974-10-06,0,0,0,0,4,0.0
5,wilds,0,0,,4,,0,1974-07-20,1974-10-06,0,0,0,0,1,0.0
6,amon,0,1,,2,,0,1974-04-28,1974-10-06,0,1,0,0,3,0.0
6,kinnunen,0,0,,5,,0,1974-05-12,1974-09-08,0,0,0,0,1,0.0
6,opel,0,2,,2,,0,1974-04-28,1974-07-07,0,2,0,0,2,0.0
7,schuppan,0,1,,2,,0,1974-05-12,1974-08-04,0,0,0,0,4,0.0
9,pryce,0,3,,0,,0,1974-05-12,1974-10-06,0,3,0,1,6,1.0
9,schenken,0,3,,2,,0,1974-04-28,1974-10-06,0,2,0,0,4,0.0
9,edwards,0,5,,2,,0,1974-01-13,1974-08-04,0,2,0,0,2,0.0
