participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
7,settember,0,1,,3,,0,1963-05-26,1963-09-08,0,1,0,0,3,0.0
8,amon,0,2,,2,,0,1963-05-26,1963-10-27,0,2,0,0,4,0.0
9,phil_hill,0,1,,3,,0,1963-05-26,1963-10-27,0,0,0,0,5,0.0
9,beaufort,0,6,,2,,0,1963-05-26,1963-12-28,0,6,0,2,1,2.0
9,bandini,0,4,,2,,0,1963-05-26,1963-12-28,0,4,0,3,3,6.0
9,baghetti,0,1,,4,,0,1963-05-26,1963-10-27,0,0,0,0,4,0.0
9,siffert,0,4,,0,,0,1963-05-26,1963-10-27,0,4,0,1,5,1.0
9,trevor_taylor,0,5,,0,,0,1963-05-26,1963-12-28,0,4,0,1,4,1.0
9,ireland,0,3,,2,,0,1963-05-26,1963-10-27,0,3,0,2,4,6.0
9,hall,0,7,,0,,0,1963-05-26,1963-10-27,0,6,0,2,2,3.0
