participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
2,murray,0,0,,0,,0,1950-05-13,1950-09-03,0,0,0,0,2,0.0
2,schell,0,1,,0,,0,1950-05-21,1950-06-04,0,1,0,0,1,0.0
2,hampshire,0,1,,0,,0,1950-05-13,1950-07-02,0,1,0,0,1,0.0
2,branca,0,2,,0,,0,1950-06-04,1950-06-18,0,1,0,0,0,0.0
2,gonzalez,0,0,,0,,0,1950-05-21,1950-07-02,0,0,0,0,2,0.0
2,gerard,0,2,,0,,0,1950-05-13,1950-05-21,0,2,0,0,0,0.0
2,chaboud,0,1,,0,,0,1950-06-18,1950-07-02,0,1,0,1,1,1.0
2,crossley,0,1,,0,,0,1950-05-13,1950-06-18,0,1,0,0,1,0.0
3,manzon,0,1,,0,,0,1950-05-21,1950-09-03,0,1,0,1,2,3.0
3,rol,0,0,,0,,0,1950-05-21,1950-09-03,0,0,0,0,3,0.0
3,villoresi,0,1,,0,,0,1950-05-21,1950-06-18,0,1,0,0,2,0.0
3,whitehead,0,2,,0,,1,1950-05-21,1950-09-03,0,2,0,1,1,4.0
3,harrison,0,1,,0,,0,1950-05-13,1950-09-03,0,1,0,0,2,0.0
3,bonetto,0,1,,0,,0,1950-06-04,1950-09-03,0,1,0,1,2,2.0
3,levegh,0,1,,0,,0,1950-06-18,1950-09-03,0,1,0,0,2,0.0
4,cabantous,0,2,,0,,0,1950-05-13,1950-07-02,0,2,0,1,2,3.0
4,graffenried,0,2,,0,,0,1950-05-13,1950-09-03,0,2,0,0,2,0.0
4,bira,0,2,,0,,0,1950-05-13,1950-09-03,0,2,0,2,2,5.0
5,chiron,0,2,,0,,1,1950-05-13,1950-09-03,0,2,0,1,3,4.0
5,sommer,0,1,,0,,0,1950-05-21,1950-09-03,0,1,0,1,4,3.0
5,ascari,0,3,,0,,2,1950-05-21,1950-09-03,0,3,0,3,2,11.0
6,farina,0,5,1950-05-13,0,1950-09-03,3,1950-05-13,1950-09-03,2,5,3,4,1,30.0
6,fagioli,0,5,,0,,5,1950-05-13,1950-09-03,0,5,0,5,1,28.0
6,etancelin,0,3,,0,,0,1950-05-13,1950-09-03,0,3,0,2,3,3.0
6,claes,0,4,,0,,0,1950-05-13,1950-09-03,0,3,0,0,2,0.0
7,fangio,0,3,1950-05-21,0,1950-07-02,3,1950-05-13,1950-09-03,4,3,3,4,4,27.0
7,rosier,0,5,,0,,2,1950-05-13,1950-09-03,0,5,0,4,2,13.0
